date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:23	2020/2020	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:33%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ck.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ck.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:24	563/563	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:33%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cl.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cl.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:24	574/574	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:34%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cl.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cl.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:25	824/824	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:33%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:26	824/824	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:34%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:26	801/801	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:34%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cn.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cn.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:27	743/743	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:34%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cn.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cn.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:28	289/289	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:34%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/co.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/co.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:28	289/289	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:35%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/co.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/co.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:28	293/293	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:35%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:29	293/293	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:35%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:30	622/622	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:35%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cu.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cu.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:30	573/573	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:36%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cu.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cu.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:30	1415/1415	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:35%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cv.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cv.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:31	1357/1357	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:36%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cv.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cv.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:31	681/681	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:36%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:32	682/682	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:37%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:32	2455/2455	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:36%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cx.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cx.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:33	2496/2496	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:37%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cx.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cx.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:33	5866/5866	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:37%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cy.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cy.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:34	5955/5955	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:37%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cy.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cy.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:35	231/231	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:37%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cz.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/cz.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:35	232/232	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cz.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/cz.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:36	213/213	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/de.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/de.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:36	221/221	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/de.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/de.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:37	591/591	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:38	585/585	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:38	239/239	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dk.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dk.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:39	235/235	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dk.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dk.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:39	15975/15975	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:40	16457/16457	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:41	393849/393849	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/do.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/do.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:42	391369/391369	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/do.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/do.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:42	294/294	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dz.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/dz.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:43	305/305	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dz.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/dz.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:43	29320/29320	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ec.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ec.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:44	29875/29875	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ec.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ec.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:45	321/321	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ee.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ee.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:45	352/352	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ee.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ee.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:46	9899/9899	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/eg.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/eg.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:47	9913/9913	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/eg.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/eg.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:47	873/873	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/eh.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/eh.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:47	817/817	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/eh.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/eh.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:48	3187/3187	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/er.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/er.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:48	3371/3371	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/er.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/er.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:49	90819/90819	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/es.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/es.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:50	92546/92546	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/es.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/es.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:50	1233/1233	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/et.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/et.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:51	1226/1226	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/et.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/et.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:52	237/237	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fi.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fi.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:52	240/240	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/fi.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/fi.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:53	27237/27237	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:53	27518/27518	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:25:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/fj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/fj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:02:54	31973/31973	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:27:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fk.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/fk.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
